"","tile_name","mean_seasonality_1981_2010","mean_seasonality_1981_2010_degrees","mean_seasonality_1981_2010_2pd"
"222378","TL2635",130.5,13.05,13.05
"222379","TL2636",131.5,13.15,13.15
"222380","TL2637",132.5,13.25,13.25
"222381","TL2638",132.5,13.25,13.25
"222382","TL2639",133.5,13.35,13.35
"222383","TL2640",134,13.4,13.4
"222384","TL2641",134.5,13.45,13.45
"222385","TL2642",135.5,13.55,13.55
"222386","TL2643",136,13.6,13.6
"222387","TL2644",136.5,13.65,13.65
"222388","TL2645",137.5,13.75,13.75
"222389","TL2646",138,13.8,13.8
"222390","TL2647",138.5,13.85,13.85
"222391","TL2648",138.5,13.85,13.85
"222392","TL2649",138.5,13.85,13.85
"222393","TL2650",138.5,13.85,13.85
"222394","TL2651",138.5,13.85,13.85
"222395","TL2652",137.5,13.75,13.75
"222396","TL2653",137.5,13.75,13.75
"222397","TL2654",137,13.7,13.7
"222398","TL2655",136.5,13.65,13.65
"222399","TL2656",135.5,13.55,13.55
"222400","TL2657",135,13.5,13.5
"222401","TL2658",134,13.4,13.4
"222402","TL2659",133.5,13.35,13.35
"222403","TL2660",132.5,13.25,13.25
"222404","TL2661",132,13.2,13.2
"222405","TL2662",130.5,13.05,13.05
"222406","TL2663",130.5,13.05,13.05
"222407","TL2664",129.5,12.95,12.95
"222408","TL2665",129.5,12.95,12.95
"222409","TL2666",129.666666666667,12.9666666666667,12.97
"222410","TL2667",129.5,12.95,12.95
"222411","TL2668",129,12.9,12.9
"222412","TL2669",129,12.9,12.9
"222413","TL2670",129,12.9,12.9
"222414","TL2671",129,12.9,12.9
"222415","TL2672",129,12.9,12.9
"222416","TL2673",128.5,12.85,12.85
"222417","TL2674",128.5,12.85,12.85
"222418","TL2675",127.5,12.75,12.75
"222419","TL2676",127.5,12.75,12.75
"222420","TL2677",127.5,12.75,12.75
"222421","TL2678",126.5,12.65,12.65
"222422","TL2679",126,12.6,12.6
"222423","TL2680",126,12.6,12.6
"222424","TL2681",125.5,12.55,12.55
"222425","TL2682",125.5,12.55,12.55
"222426","TL2683",125.5,12.55,12.55
"222427","TL2684",124.5,12.45,12.45
"222428","TL2685",124.5,12.45,12.45
"222429","TL2686",123.5,12.35,12.35
"222430","TL2687",123.5,12.35,12.35
"222431","TL2688",122.5,12.25,12.25
"222432","TL2689",122.5,12.25,12.25
"222433","TL2690",121.5,12.15,12.15
"222434","TL2691",121.5,12.15,12.15
"222435","TL2692",120.5,12.05,12.05
"222436","TL2693",120.5,12.05,12.05
"222437","TL2694",120,12,12
"222438","TL2695",120,12,12
"222439","TL2696",119.5,11.95,11.95
"222440","TL2697",119.5,11.95,11.95
"222441","TL2698",119.5,11.95,11.95
"222442","TL2699",119.5,11.95,11.95
"222443","TL2700",130,13,13
"222444","TL2701",129.5,12.95,12.95
"222445","TL2702",129.5,12.95,12.95
"222446","TL2703",129,12.9,12.9
"222447","TL2704",128.5,12.85,12.85
"222448","TL2705",128.5,12.85,12.85
"222449","TL2706",128.5,12.85,12.85
"222450","TL2707",128,12.8,12.8
"222451","TL2708",128,12.8,12.8
"222452","TL2709",128,12.8,12.8
"222453","TL2710",128.333333333333,12.8333333333333,12.83
"222454","TL2711",128.333333333333,12.8333333333333,12.83
"222455","TL2712",128.5,12.85,12.85
"222456","TL2713",129.5,12.95,12.95
"222457","TL2714",129.5,12.95,12.95
"222458","TL2715",129.5,12.95,12.95
"222459","TL2716",130,13,13
"222460","TL2717",130,13,13
"222461","TL2718",130,13,13
"222462","TL2719",130,13,13
"222463","TL2720",130,13,13
"222464","TL2721",130.5,13.05,13.05
"222465","TL2722",130.333333333333,13.0333333333333,13.03
"222466","TL2723",130.333333333333,13.0333333333333,13.03
"222467","TL2724",130.5,13.05,13.05
"222468","TL2725",131.5,13.15,13.15
"222469","TL2726",131.5,13.15,13.15
"222470","TL2727",131,13.1,13.1
"222471","TL2728",130.5,13.05,13.05
"222472","TL2729",130.5,13.05,13.05
"222473","TL2730",131,13.1,13.1
"222474","TL2731",131,13.1,13.1
"222475","TL2732",131,13.1,13.1
"222476","TL2733",130.5,13.05,13.05
"222477","TL2734",130.5,13.05,13.05
"222478","TL2735",131.5,13.15,13.15
"222479","TL2736",131.5,13.15,13.15
"222480","TL2737",132.5,13.25,13.25
"222481","TL2738",133.5,13.35,13.35
"222482","TL2739",133.5,13.35,13.35
"222483","TL2740",134.5,13.45,13.45
"222484","TL2741",135,13.5,13.5
"222485","TL2742",135.5,13.55,13.55
"222486","TL2743",136.5,13.65,13.65
"222487","TL2744",137.5,13.75,13.75
"222488","TL2745",137.5,13.75,13.75
"222489","TL2746",138.5,13.85,13.85
"222490","TL2747",139.5,13.95,13.95
"222491","TL2748",139.333333333333,13.9333333333333,13.93
"222492","TL2749",139.333333333333,13.9333333333333,13.93
"222493","TL2750",139,13.9,13.9
"222494","TL2751",138.5,13.85,13.85
"222495","TL2752",138.5,13.85,13.85
"222496","TL2753",137.5,13.75,13.75
"222497","TL2754",137.5,13.75,13.75
"222498","TL2755",136.5,13.65,13.65
"222499","TL2756",136,13.6,13.6
"222500","TL2757",135.5,13.55,13.55
"222501","TL2758",134.5,13.45,13.45
"222502","TL2759",133.5,13.35,13.35
"222503","TL2760",132.5,13.25,13.25
"222504","TL2761",131.5,13.15,13.15
"222505","TL2762",131,13.1,13.1
"222506","TL2763",130.5,13.05,13.05
"222507","TL2764",130,13,13
"222508","TL2765",129.5,12.95,12.95
"222509","TL2766",129.5,12.95,12.95
"222510","TL2767",129.5,12.95,12.95
"222511","TL2768",129,12.9,12.9
"222512","TL2769",129,12.9,12.9
"222513","TL2770",129,12.9,12.9
"222514","TL2771",129,12.9,12.9
"222515","TL2772",129,12.9,12.9
"222516","TL2773",128.5,12.85,12.85
"222517","TL2774",128.333333333333,12.8333333333333,12.83
"222518","TL2775",128.5,12.85,12.85
"222519","TL2776",127.5,12.75,12.75
"222520","TL2777",127.5,12.75,12.75
"222521","TL2778",126.5,12.65,12.65
"222522","TL2779",126.5,12.65,12.65
"222523","TL2780",126.5,12.65,12.65
"222524","TL2781",126,12.6,12.6
"222525","TL2782",125.5,12.55,12.55
"222526","TL2783",125.5,12.55,12.55
"222527","TL2784",125,12.5,12.5
"222528","TL2785",124.5,12.45,12.45
"222529","TL2786",124,12.4,12.4
"222530","TL2787",123.5,12.35,12.35
"222531","TL2788",122.5,12.25,12.25
"222532","TL2789",122.5,12.25,12.25
"222533","TL2790",122,12.2,12.2
"222534","TL2791",121.5,12.15,12.15
"222535","TL2792",121.5,12.15,12.15
"222536","TL2793",120.5,12.05,12.05
"222537","TL2794",120.5,12.05,12.05
"222538","TL2795",120.5,12.05,12.05
"222539","TL2796",120.5,12.05,12.05
"222540","TL2797",119.5,11.95,11.95
"222541","TL2798",119.666666666667,11.9666666666667,11.97
"222542","TL2799",119.666666666667,11.9666666666667,11.97
"222543","TL2800",130,13,13
"222544","TL2801",129.5,12.95,12.95
"222545","TL2802",129.5,12.95,12.95
"222546","TL2803",129,12.9,12.9
"222547","TL2804",128.5,12.85,12.85
"222548","TL2805",128.5,12.85,12.85
"222549","TL2806",128.5,12.85,12.85
"222550","TL2807",128,12.8,12.8
"222551","TL2808",128,12.8,12.8
"222552","TL2809",128,12.8,12.8
"222553","TL2810",128.5,12.85,12.85
"222554","TL2811",128.333333333333,12.8333333333333,12.83
"222555","TL2812",128.5,12.85,12.85
"222556","TL2813",129.5,12.95,12.95
"222557","TL2814",129.5,12.95,12.95
"222558","TL2815",130,13,13
"222559","TL2816",130.5,13.05,13.05
"222560","TL2817",130.5,13.05,13.05
"222561","TL2818",130.5,13.05,13.05
"222562","TL2819",130.5,13.05,13.05
"222563","TL2820",130.5,13.05,13.05
"222564","TL2821",130.5,13.05,13.05
"222565","TL2822",131,13.1,13.1
"222566","TL2823",131,13.1,13.1
"222567","TL2824",131.5,13.15,13.15
"222568","TL2825",131.666666666667,13.1666666666667,13.17
"222569","TL2826",131.5,13.15,13.15
"222570","TL2827",131.666666666667,13.1666666666667,13.17
"222571","TL2828",131.5,13.15,13.15
"222572","TL2829",131.5,13.15,13.15
"222573","TL2830",131.5,13.15,13.15
"222574","TL2831",131.5,13.15,13.15
"222575","TL2832",131.5,13.15,13.15
"222576","TL2833",131,13.1,13.1
"222577","TL2834",131.5,13.15,13.15
"222578","TL2835",131.5,13.15,13.15
"222579","TL2836",132,13.2,13.2
"222580","TL2837",132.5,13.25,13.25
"222581","TL2838",133.5,13.35,13.35
"222582","TL2839",134.5,13.45,13.45
"222583","TL2840",134.666666666667,13.4666666666667,13.47
"222584","TL2841",135,13.5,13.5
"222585","TL2842",136.5,13.65,13.65
"222586","TL2843",136.5,13.65,13.65
"222587","TL2844",137.5,13.75,13.75
"222588","TL2845",138,13.8,13.8
"222589","TL2846",138.5,13.85,13.85
"222590","TL2847",139.5,13.95,13.95
"222591","TL2848",139.5,13.95,13.95
"222592","TL2849",139.333333333333,13.9333333333333,13.93
"222593","TL2850",139.5,13.95,13.95
"222594","TL2851",139.5,13.95,13.95
"222595","TL2852",138.5,13.85,13.85
"222596","TL2853",138.5,13.85,13.85
"222597","TL2854",137.5,13.75,13.75
"222598","TL2855",136.5,13.65,13.65
"222599","TL2856",136.5,13.65,13.65
"222600","TL2857",135.5,13.55,13.55
"222601","TL2858",134.5,13.45,13.45
"222602","TL2859",133.5,13.35,13.35
"222603","TL2860",132.5,13.25,13.25
"222604","TL2861",132,13.2,13.2
"222605","TL2862",131,13.1,13.1
"222606","TL2863",130.5,13.05,13.05
"222607","TL2864",130,13,13
"222608","TL2865",129.5,12.95,12.95
"222609","TL2866",129.5,12.95,12.95
"222610","TL2867",129.5,12.95,12.95
"222611","TL2868",129,12.9,12.9
"222612","TL2869",129,12.9,12.9
"222613","TL2870",129,12.9,12.9
"222614","TL2871",129,12.9,12.9
"222615","TL2872",129,12.9,12.9
"222616","TL2873",129,12.9,12.9
"222617","TL2874",129,12.9,12.9
"222618","TL2875",128.5,12.85,12.85
"222619","TL2876",128,12.8,12.8
"222620","TL2877",127.5,12.75,12.75
"222621","TL2878",127.5,12.75,12.75
"222622","TL2879",127,12.7,12.7
"222623","TL2880",126.5,12.65,12.65
"222624","TL2881",126.5,12.65,12.65
"222625","TL2882",126,12.6,12.6
"222626","TL2883",125.5,12.55,12.55
"222627","TL2884",125,12.5,12.5
"222628","TL2885",124.5,12.45,12.45
"222629","TL2886",124.5,12.45,12.45
"222630","TL2887",123.5,12.35,12.35
"222631","TL2888",123.5,12.35,12.35
"222632","TL2889",122.5,12.25,12.25
"222633","TL2890",122,12.2,12.2
"222634","TL2891",122,12.2,12.2
"222635","TL2892",121.5,12.15,12.15
"222636","TL2893",121,12.1,12.1
"222637","TL2894",120.5,12.05,12.05
"222638","TL2895",120.666666666667,12.0666666666667,12.07
"222639","TL2896",120.666666666667,12.0666666666667,12.07
"222640","TL2897",120.5,12.05,12.05
"222641","TL2898",120.5,12.05,12.05
"222642","TL2899",119.5,11.95,11.95
"222643","TL2900",129.5,12.95,12.95
"222644","TL2901",129.5,12.95,12.95
"222645","TL2902",129.5,12.95,12.95
"222646","TL2903",129,12.9,12.9
"222647","TL2904",128.5,12.85,12.85
"222648","TL2905",128.5,12.85,12.85
"222649","TL2906",128.5,12.85,12.85
"222650","TL2907",128,12.8,12.8
"222651","TL2908",128,12.8,12.8
"222652","TL2909",128,12.8,12.8
"222653","TL2910",128,12.8,12.8
"222654","TL2911",128.5,12.85,12.85
"222655","TL2912",129.5,12.95,12.95
"222656","TL2913",129.5,12.95,12.95
"222657","TL2914",130,13,13
"222658","TL2915",130.5,13.05,13.05
"222659","TL2916",130.5,13.05,13.05
"222660","TL2917",131,13.1,13.1
"222661","TL2918",131,13.1,13.1
"222662","TL2919",131,13.1,13.1
"222663","TL2920",131.5,13.15,13.15
"222664","TL2921",131.5,13.15,13.15
"222665","TL2922",131.5,13.15,13.15
"222666","TL2923",131.5,13.15,13.15
"222667","TL2924",131.5,13.15,13.15
"222668","TL2925",131.5,13.15,13.15
"222669","TL2926",131.5,13.15,13.15
"222670","TL2927",131.5,13.15,13.15
"222671","TL2928",131.5,13.15,13.15
"222672","TL2929",131.5,13.15,13.15
"222673","TL2930",131.5,13.15,13.15
"222674","TL2931",131.5,13.15,13.15
"222675","TL2932",131.5,13.15,13.15
"222676","TL2933",131.5,13.15,13.15
"222677","TL2934",131.5,13.15,13.15
"222678","TL2935",132,13.2,13.2
"222679","TL2936",132.5,13.25,13.25
"222680","TL2937",133,13.3,13.3
"222681","TL2938",133.5,13.35,13.35
"222682","TL2939",134.5,13.45,13.45
"222683","TL2940",134.5,13.45,13.45
"222684","TL2941",135.5,13.55,13.55
"222685","TL2942",136.5,13.65,13.65
"222686","TL2943",136.5,13.65,13.65
"222687","TL2944",137.5,13.75,13.75
"222688","TL2945",138.5,13.85,13.85
"222689","TL2946",138.5,13.85,13.85
"222690","TL2947",139.5,13.95,13.95
"222691","TL2948",140,14,14
"222692","TL2949",140,14,14
"222693","TL2950",139.5,13.95,13.95
"222694","TL2951",139.5,13.95,13.95
"222695","TL2952",139,13.9,13.9
"222696","TL2953",138.5,13.85,13.85
"222697","TL2954",137.5,13.75,13.75
"222698","TL2955",137,13.7,13.7
"222699","TL2956",136.5,13.65,13.65
"222700","TL2957",135.5,13.55,13.55
"222701","TL2958",134.5,13.45,13.45
"222702","TL2959",133.5,13.35,13.35
"222703","TL2960",132.5,13.25,13.25
"222704","TL2961",132.5,13.25,13.25
"222705","TL2962",131.5,13.15,13.15
"222706","TL2963",130.5,13.05,13.05
"222707","TL2964",130,13,13
"222708","TL2965",129.5,12.95,12.95
"222709","TL2966",129.666666666667,12.9666666666667,12.97
"222710","TL2967",129.5,12.95,12.95
"222711","TL2968",129,12.9,12.9
"222712","TL2969",129,12.9,12.9
"222713","TL2970",129,12.9,12.9
"222714","TL2971",129,12.9,12.9
"222715","TL2972",129,12.9,12.9
"222716","TL2973",129,12.9,12.9
"222717","TL2974",129,12.9,12.9
"222718","TL2975",128.5,12.85,12.85
"222719","TL2976",128.5,12.85,12.85
"222720","TL2977",128,12.8,12.8
"222721","TL2978",127.5,12.75,12.75
"222722","TL2979",127.5,12.75,12.75
"222723","TL2980",126.5,12.65,12.65
"222724","TL2981",126.5,12.65,12.65
"222725","TL2982",126,12.6,12.6
"222726","TL2983",125.5,12.55,12.55
"222727","TL2984",125.5,12.55,12.55
"222728","TL2985",125,12.5,12.5
"222729","TL2986",124.5,12.45,12.45
"222730","TL2987",124,12.4,12.4
"222731","TL2988",123.5,12.35,12.35
"222732","TL2989",122.5,12.25,12.25
"222733","TL2990",122.5,12.25,12.25
"222734","TL2991",122.5,12.25,12.25
"222735","TL2992",121.5,12.15,12.15
"222736","TL2993",121.5,12.15,12.15
"222737","TL2994",121,12.1,12.1
"222738","TL2995",121,12.1,12.1
"222739","TL2996",120.5,12.05,12.05
"222740","TL2997",120.666666666667,12.0666666666667,12.07
"222741","TL2998",120.5,12.05,12.05
"222742","TL2999",120,12,12
"222743","TL3000",130.5,13.05,13.05
"222744","TL3001",129.5,12.95,12.95
"222745","TL3002",129.5,12.95,12.95
"222746","TL3003",129,12.9,12.9
"222747","TL3004",128.333333333333,12.8333333333333,12.83
"222748","TL3005",128.333333333333,12.8333333333333,12.83
"222749","TL3006",128.5,12.85,12.85
"222750","TL3007",128,12.8,12.8
"222751","TL3008",128,12.8,12.8
"222752","TL3009",128,12.8,12.8
"222753","TL3010",128.5,12.85,12.85
"222754","TL3011",128.5,12.85,12.85
"222755","TL3012",129,12.9,12.9
"222756","TL3013",129.5,12.95,12.95
"222757","TL3014",130,13,13
"222758","TL3015",130,13,13
"222759","TL3016",130.5,13.05,13.05
"222760","TL3017",131,13.1,13.1
"222761","TL3018",131.5,13.15,13.15
"222762","TL3019",131.5,13.15,13.15
"222763","TL3020",131.5,13.15,13.15
"222764","TL3021",132,13.2,13.2
"222765","TL3022",132,13.2,13.2
"222766","TL3023",132.5,13.25,13.25
"222767","TL3024",132.5,13.25,13.25
"222768","TL3025",132.666666666667,13.2666666666667,13.27
"222769","TL3026",132.5,13.25,13.25
"222770","TL3027",132,13.2,13.2
"222771","TL3028",132,13.2,13.2
"222772","TL3029",132,13.2,13.2
"222773","TL3030",131.5,13.15,13.15
"222774","TL3031",131.5,13.15,13.15
"222775","TL3032",132,13.2,13.2
"222776","TL3033",132,13.2,13.2
"222777","TL3034",132,13.2,13.2
"222778","TL3035",132.5,13.25,13.25
"222779","TL3036",132.5,13.25,13.25
"222780","TL3037",133.5,13.35,13.35
"222781","TL3038",134,13.4,13.4
"222782","TL3039",134.5,13.45,13.45
"222783","TL3040",134.5,13.45,13.45
"222784","TL3041",135.5,13.55,13.55
"222785","TL3042",136.5,13.65,13.65
"222786","TL3043",136.5,13.65,13.65
"222787","TL3044",137.5,13.75,13.75
"222788","TL3045",138,13.8,13.8
"222789","TL3046",138.5,13.85,13.85
"222790","TL3047",139.5,13.95,13.95
"222791","TL3048",139.5,13.95,13.95
"222792","TL3049",140,14,14
"222793","TL3050",139.5,13.95,13.95
"222794","TL3051",139.5,13.95,13.95
"222795","TL3052",138.5,13.85,13.85
"222796","TL3053",138.5,13.85,13.85
"222797","TL3054",137.5,13.75,13.75
"222798","TL3055",137,13.7,13.7
"222799","TL3056",136.5,13.65,13.65
"222800","TL3057",135.5,13.55,13.55
"222801","TL3058",134.5,13.45,13.45
"222802","TL3059",133.5,13.35,13.35
"222803","TL3060",133.5,13.35,13.35
"222804","TL3061",132.5,13.25,13.25
"222805","TL3062",131.5,13.15,13.15
"222806","TL3063",130.5,13.05,13.05
"222807","TL3064",130,13,13
"222808","TL3065",129.5,12.95,12.95
"222809","TL3066",129.5,12.95,12.95
"222810","TL3067",129.5,12.95,12.95
"222811","TL3068",129.5,12.95,12.95
"222812","TL3069",129,12.9,12.9
"222813","TL3070",129,12.9,12.9
"222814","TL3071",129,12.9,12.9
"222815","TL3072",129,12.9,12.9
"222816","TL3073",129,12.9,12.9
"222817","TL3074",129,12.9,12.9
"222818","TL3075",128.5,12.85,12.85
"222819","TL3076",128.5,12.85,12.85
"222820","TL3077",128,12.8,12.8
"222821","TL3078",127.5,12.75,12.75
"222822","TL3079",127.5,12.75,12.75
"222823","TL3080",127,12.7,12.7
"222824","TL3081",126.5,12.65,12.65
"222825","TL3082",126.5,12.65,12.65
"222826","TL3083",126,12.6,12.6
"222827","TL3084",125.5,12.55,12.55
"222828","TL3085",125.5,12.55,12.55
"222829","TL3086",124.5,12.45,12.45
"222830","TL3087",124.5,12.45,12.45
"222831","TL3088",123.5,12.35,12.35
"222832","TL3089",123,12.3,12.3
"222833","TL3090",123,12.3,12.3
"222834","TL3091",122.5,12.25,12.25
"222835","TL3092",122,12.2,12.2
"222836","TL3093",121.5,12.15,12.15
"222837","TL3094",121.5,12.15,12.15
"222838","TL3095",121.5,12.15,12.15
"222839","TL3096",121,12.1,12.1
"222840","TL3097",120.5,12.05,12.05
"222841","TL3098",120.5,12.05,12.05
"222842","TL3099",120,12,12
"222843","TL3100",130.5,13.05,13.05
"222844","TL3101",129.5,12.95,12.95
"222845","TL3102",129.5,12.95,12.95
"222846","TL3103",129.5,12.95,12.95
"222847","TL3104",128.5,12.85,12.85
"222848","TL3105",128.5,12.85,12.85
"222849","TL3106",128.5,12.85,12.85
"222850","TL3107",128,12.8,12.8
"222851","TL3108",128,12.8,12.8
"222852","TL3109",128.5,12.85,12.85
"222853","TL3110",128.5,12.85,12.85
"222854","TL3111",129,12.9,12.9
"222855","TL3112",129.5,12.95,12.95
"222856","TL3113",129.5,12.95,12.95
"222857","TL3114",130.5,13.05,13.05
"222858","TL3115",130.5,13.05,13.05
"222859","TL3116",130.5,13.05,13.05
"222860","TL3117",131,13.1,13.1
"222861","TL3118",131.5,13.15,13.15
"222862","TL3119",132,13.2,13.2
"222863","TL3120",132,13.2,13.2
"222864","TL3121",132.5,13.25,13.25
"222865","TL3122",132.5,13.25,13.25
"222866","TL3123",132.5,13.25,13.25
"222867","TL3124",133,13.3,13.3
"222868","TL3125",132.5,13.25,13.25
"222869","TL3126",132.5,13.25,13.25
"222870","TL3127",132.5,13.25,13.25
"222871","TL3128",132.5,13.25,13.25
"222872","TL3129",132.5,13.25,13.25
"222873","TL3130",132.5,13.25,13.25
"222874","TL3131",132.5,13.25,13.25
"222875","TL3132",132.5,13.25,13.25
"222876","TL3133",132.5,13.25,13.25
"222877","TL3134",132.5,13.25,13.25
"222878","TL3135",132.5,13.25,13.25
"222879","TL3136",133,13.3,13.3
"222880","TL3137",133.5,13.35,13.35
"222881","TL3138",133.5,13.35,13.35
"222882","TL3139",134.5,13.45,13.45
"222883","TL3140",135,13.5,13.5
"222884","TL3141",135.5,13.55,13.55
"222885","TL3142",136.5,13.65,13.65
"222886","TL3143",137.5,13.75,13.75
"222887","TL3144",137.5,13.75,13.75
"222888","TL3145",138.5,13.85,13.85
"222889","TL3146",138.5,13.85,13.85
"222890","TL3147",139.5,13.95,13.95
"222891","TL3148",139.5,13.95,13.95
"222892","TL3149",139.5,13.95,13.95
"222893","TL3150",139.5,13.95,13.95
"222894","TL3151",139.5,13.95,13.95
"222895","TL3152",138.5,13.85,13.85
"222896","TL3153",138.5,13.85,13.85
"222897","TL3154",137.5,13.75,13.75
"222898","TL3155",136.5,13.65,13.65
"222899","TL3156",136.5,13.65,13.65
"222900","TL3157",135.5,13.55,13.55
"222901","TL3158",134.5,13.45,13.45
"222902","TL3159",134,13.4,13.4
"222903","TL3160",133.5,13.35,13.35
"222904","TL3161",132.5,13.25,13.25
"222905","TL3162",131.5,13.15,13.15
"222906","TL3163",130.5,13.05,13.05
"222907","TL3164",130,13,13
"222908","TL3165",130,13,13
"222909","TL3166",130,13,13
"222910","TL3167",129.5,12.95,12.95
"222911","TL3168",129.333333333333,12.9333333333333,12.93
"222912","TL3169",129.5,12.95,12.95
"222913","TL3170",129.5,12.95,12.95
"222914","TL3171",129.5,12.95,12.95
"222915","TL3172",129,12.9,12.9
"222916","TL3173",129,12.9,12.9
"222917","TL3174",129,12.9,12.9
"222918","TL3175",129,12.9,12.9
"222919","TL3176",128.5,12.85,12.85
"222920","TL3177",128,12.8,12.8
"222921","TL3178",128,12.8,12.8
"222922","TL3179",127.5,12.75,12.75
"222923","TL3180",127.5,12.75,12.75
"222924","TL3181",126.5,12.65,12.65
"222925","TL3182",126.5,12.65,12.65
"222926","TL3183",126.5,12.65,12.65
"222927","TL3184",126,12.6,12.6
"222928","TL3185",125.5,12.55,12.55
"222929","TL3186",125,12.5,12.5
"222930","TL3187",124.5,12.45,12.45
"222931","TL3188",123.5,12.35,12.35
"222932","TL3189",123.5,12.35,12.35
"222933","TL3190",123,12.3,12.3
"222934","TL3191",122.5,12.25,12.25
"222935","TL3192",122.5,12.25,12.25
"222936","TL3193",122,12.2,12.2
"222937","TL3194",122,12.2,12.2
"222938","TL3195",121.5,12.15,12.15
"222939","TL3196",121.5,12.15,12.15
"222940","TL3197",121.5,12.15,12.15
"222941","TL3198",120.5,12.05,12.05
"222942","TL3199",120.5,12.05,12.05
"222943","TL3200",130.5,13.05,13.05
"222944","TL3201",130.5,13.05,13.05
"222945","TL3202",129.5,12.95,12.95
"222946","TL3203",129.5,12.95,12.95
"222947","TL3204",129,12.9,12.9
"222948","TL3205",129,12.9,12.9
"222949","TL3206",128.5,12.85,12.85
"222950","TL3207",128.5,12.85,12.85
"222951","TL3208",128,12.8,12.8
"222952","TL3209",128.5,12.85,12.85
"222953","TL3210",128.5,12.85,12.85
"222954","TL3211",128.5,12.85,12.85
"222955","TL3212",129.5,12.95,12.95
"222956","TL3213",129.5,12.95,12.95
"222957","TL3214",130.5,13.05,13.05
"222958","TL3215",130.5,13.05,13.05
"222959","TL3216",131,13.1,13.1
"222960","TL3217",131.5,13.15,13.15
"222961","TL3218",132,13.2,13.2
"222962","TL3219",132.5,13.25,13.25
"222963","TL3220",132.5,13.25,13.25
"222964","TL3221",132.5,13.25,13.25
"222965","TL3222",133,13.3,13.3
"222966","TL3223",133,13.3,13.3
"222967","TL3224",133,13.3,13.3
"222968","TL3225",133,13.3,13.3
"222969","TL3226",133,13.3,13.3
"222970","TL3227",133,13.3,13.3
"222971","TL3228",133,13.3,13.3
"222972","TL3229",132.5,13.25,13.25
"222973","TL3230",132.5,13.25,13.25
"222974","TL3231",133,13.3,13.3
"222975","TL3232",133,13.3,13.3
"222976","TL3233",133,13.3,13.3
"222977","TL3234",133,13.3,13.3
"222978","TL3235",133,13.3,13.3
"222979","TL3236",133.5,13.35,13.35
"222980","TL3237",133.5,13.35,13.35
"222981","TL3238",133.5,13.35,13.35
"222982","TL3239",134.5,13.45,13.45
"222983","TL3240",134.5,13.45,13.45
"222984","TL3241",135.5,13.55,13.55
"222985","TL3242",136.5,13.65,13.65
"222986","TL3243",137.5,13.75,13.75
"222987","TL3244",137.5,13.75,13.75
"222988","TL3245",138.5,13.85,13.85
"222989","TL3246",138.5,13.85,13.85
"222990","TL3247",139.5,13.95,13.95
"222991","TL3248",139.5,13.95,13.95
"222992","TL3249",139.5,13.95,13.95
"222993","TL3250",139.333333333333,13.9333333333333,13.93
"222994","TL3251",139,13.9,13.9
"222995","TL3252",138.5,13.85,13.85
"222996","TL3253",138,13.8,13.8
"222997","TL3254",137.5,13.75,13.75
"222998","TL3255",136.5,13.65,13.65
"222999","TL3256",136,13.6,13.6
"223000","TL3257",135.5,13.55,13.55
"223001","TL3258",134.5,13.45,13.45
"223002","TL3259",134,13.4,13.4
"223003","TL3260",133.5,13.35,13.35
"223004","TL3261",132.5,13.25,13.25
"223005","TL3262",131.5,13.15,13.15
"223006","TL3263",131,13.1,13.1
"223007","TL3264",130.5,13.05,13.05
"223008","TL3265",130,13,13
"223009","TL3266",130,13,13
"223010","TL3267",129.5,12.95,12.95
"223011","TL3268",129.5,12.95,12.95
"223012","TL3269",129.5,12.95,12.95
"223013","TL3270",129.5,12.95,12.95
"223014","TL3271",129.5,12.95,12.95
"223015","TL3272",129.5,12.95,12.95
"223016","TL3273",129,12.9,12.9
"223017","TL3274",129,12.9,12.9
"223018","TL3275",129,12.9,12.9
"223019","TL3276",128.5,12.85,12.85
"223020","TL3277",128.5,12.85,12.85
"223021","TL3278",128,12.8,12.8
"223022","TL3279",127.5,12.75,12.75
"223023","TL3280",127.5,12.75,12.75
"223024","TL3281",127,12.7,12.7
"223025","TL3282",126.5,12.65,12.65
"223026","TL3283",126.5,12.65,12.65
"223027","TL3284",126,12.6,12.6
"223028","TL3285",125.5,12.55,12.55
"223029","TL3286",125.5,12.55,12.55
"223030","TL3287",124.5,12.45,12.45
"223031","TL3288",124,12.4,12.4
"223032","TL3289",123.5,12.35,12.35
"223033","TL3290",123,12.3,12.3
"223034","TL3291",123,12.3,12.3
"223035","TL3292",122.5,12.25,12.25
"223036","TL3293",122,12.2,12.2
"223037","TL3294",122,12.2,12.2
"223038","TL3295",122,12.2,12.2
"223039","TL3296",122,12.2,12.2
"223040","TL3297",121.5,12.15,12.15
"223041","TL3298",121,12.1,12.1
"223042","TL3299",120.5,12.05,12.05
"223043","TL3300",131,13.1,13.1
"223044","TL3301",130.5,13.05,13.05
"223045","TL3302",129.5,12.95,12.95
"223046","TL3303",129.5,12.95,12.95
"223047","TL3304",129,12.9,12.9
"223048","TL3305",129,12.9,12.9
"223049","TL3306",128.5,12.85,12.85
"223050","TL3307",128.5,12.85,12.85
"223051","TL3308",128,12.8,12.8
"223052","TL3309",128.5,12.85,12.85
"223053","TL3310",128.5,12.85,12.85
"223054","TL3311",129,12.9,12.9
"223055","TL3312",129.5,12.95,12.95
"223056","TL3313",129.5,12.95,12.95
"223057","TL3314",130.5,13.05,13.05
