"","tile_name","mean_seasonality_1981_2010","mean_seasonality_1981_2010_degrees","mean_seasonality_1981_2010_2pd"
"193200","SU5168",4470.8,4.4708,4.47
"193201","SU5169",4468.6,4.4686,4.47
"193202","SU5170",4468.66666666667,4.46866666666667,4.47
"193203","SU5171",4468.33333333333,4.46833333333333,4.47
"193204","SU5172",4472.4,4.4724,4.47
"193205","SU5173",4479.66666666667,4.47966666666667,4.48
"193206","SU5174",4481.5,4.4815,4.48
"193207","SU5175",4482.33333333333,4.48233333333333,4.48
"193208","SU5176",4476.6,4.4766,4.48
"193209","SU5177",4478,4.478,4.48
"193210","SU5178",4474.25,4.47425,4.47
"193211","SU5179",4474.75,4.47475,4.47
"193212","SU5180",4480,4.48,4.48
"193213","SU5181",4481,4.481,4.48
"193214","SU5182",4485,4.485,4.48
"193215","SU5183",4486,4.486,4.49
"193216","SU5184",4486,4.486,4.49
"193217","SU5185",4490,4.49,4.49
"193218","SU5186",4500,4.5,4.5
"193219","SU5187",4511.25,4.51125,4.51
"193220","SU5188",4517,4.517,4.52
"193221","SU5189",4515.75,4.51575,4.52
"193222","SU5190",4514,4.514,4.51
"193223","SU5191",4524.25,4.52425,4.52
"193224","SU5192",4531.5,4.5315,4.53
"193225","SU5193",4532,4.532,4.53
"193226","SU5194",4522.75,4.52275,4.52
"193227","SU5195",4524,4.524,4.52
"193228","SU5196",4529.25,4.52925,4.53
"193229","SU5197",4536.25,4.53625,4.54
"193230","SU5198",4526.66666666667,4.52666666666667,4.53
"193231","SU5199",4518.5,4.5185,4.52
"193232","SU5201",4295,4.295,4.3
"193233","SU5202",4313.66666666667,4.31366666666667,4.31
"193234","SU5203",4331,4.331,4.33
"193235","SU5204",4340.71428571429,4.34071428571429,4.34
"193236","SU5205",4341.5,4.3415,4.34
"193237","SU5206",4343,4.343,4.34
"193238","SU5207",4356.5,4.3565,4.36
"193239","SU5208",4379.25,4.37925,4.38
"193240","SU5209",4389.8,4.3898,4.39
"193241","SU5210",4402.4,4.4024,4.4
"193242","SU5211",4412,4.412,4.41
"193243","SU5212",4422.8,4.4228,4.42
"193244","SU5213",4424.16666666667,4.42416666666667,4.42
"193245","SU5214",4427.33333333333,4.42733333333333,4.43
"193246","SU5215",4435.2,4.4352,4.44
"193247","SU5216",4437.33333333333,4.43733333333333,4.44
"193248","SU5217",4446,4.446,4.45
"193249","SU5218",4454.5,4.4545,4.45
"193250","SU5219",4459.8,4.4598,4.46
"193251","SU5220",4463.4,4.4634,4.46
"193252","SU5221",4456.8,4.4568,4.46
"193253","SU5222",4447,4.447,4.45
"193254","SU5223",4448,4.448,4.45
"193255","SU5224",4461.2,4.4612,4.46
"193256","SU5225",4462.6,4.4626,4.46
"193257","SU5226",4463.16666666667,4.46316666666667,4.46
"193258","SU5227",4456,4.456,4.46
"193259","SU5228",4455,4.455,4.46
"193260","SU5229",4475.88888888889,4.47588888888889,4.48
"193261","SU5230",4486.4,4.4864,4.49
"193262","SU5231",4493.33333333333,4.49333333333333,4.49
"193263","SU5232",4500,4.5,4.5
"193264","SU5233",4488,4.488,4.49
"193265","SU5234",4477.66666666667,4.47766666666667,4.48
"193266","SU5235",4468.33333333333,4.46833333333333,4.47
"193267","SU5236",4467.5,4.4675,4.47
"193268","SU5237",4473.25,4.47325,4.47
"193269","SU5238",4476.5,4.4765,4.48
"193270","SU5239",4477.75,4.47775,4.48
"193271","SU5240",4477.25,4.47725,4.48
"193272","SU5241",4467.75,4.46775,4.47
"193273","SU5242",4459,4.459,4.46
"193274","SU5243",4448.33333333333,4.44833333333333,4.45
"193275","SU5244",4453.66666666667,4.45366666666667,4.45
"193276","SU5245",4452.33333333333,4.45233333333333,4.45
"193277","SU5246",4448.75,4.44875,4.45
"193278","SU5247",4449.25,4.44925,4.45
"193279","SU5248",4451.5,4.4515,4.45
"193280","SU5249",4457.66666666667,4.45766666666667,4.46
"193281","SU5250",4460,4.46,4.46
"193282","SU5251",4464.4,4.4644,4.46
"193283","SU5252",4461,4.461,4.46
"193284","SU5253",4449.6,4.4496,4.45
"193285","SU5254",4439.375,4.439375,4.44
"193286","SU5255",4421.33333333333,4.42133333333333,4.42
"193287","SU5256",4437,4.437,4.44
"193288","SU5257",4464.6,4.4646,4.46
"193289","SU5258",4475.16666666667,4.47516666666667,4.48
"193290","SU5259",4478.6,4.4786,4.48
"193291","SU5260",4481.33333333333,4.48133333333333,4.48
"193292","SU5261",4488.4,4.4884,4.49
"193293","SU5262",4490.6,4.4906,4.49
"193294","SU5263",4496,4.496,4.5
"193295","SU5264",4494.6,4.4946,4.49
"193296","SU5265",4494.4,4.4944,4.49
"193297","SU5266",4501.33333333333,4.50133333333333,4.5
"193298","SU5267",4492,4.492,4.49
"193299","SU5268",4471.33333333333,4.47133333333333,4.47
"193300","SU5269",4480.83333333333,4.48083333333333,4.48
"193301","SU5270",4491.4,4.4914,4.49
"193302","SU5271",4487.6,4.4876,4.49
"193303","SU5272",4488.4,4.4884,4.49
"193304","SU5273",4487.33333333333,4.48733333333333,4.49
"193305","SU5274",4487,4.487,4.49
"193306","SU5275",4487.8,4.4878,4.49
"193307","SU5276",4492,4.492,4.49
"193308","SU5277",4496.75,4.49675,4.5
"193309","SU5278",4489.83333333333,4.48983333333333,4.49
"193310","SU5279",4483.42857142857,4.48342857142857,4.48
"193311","SU5280",4486,4.486,4.49
"193312","SU5281",4484.25,4.48425,4.48
"193313","SU5282",4484.25,4.48425,4.48
"193314","SU5283",4477,4.477,4.48
"193315","SU5284",4481.25,4.48125,4.48
"193316","SU5285",4502.4,4.5024,4.5
"193317","SU5286",4514.66666666667,4.51466666666667,4.51
"193318","SU5287",4518,4.518,4.52
"193319","SU5288",4520.16666666667,4.52016666666667,4.52
"193320","SU5289",4521.16666666667,4.52116666666667,4.52
"193321","SU5290",4525,4.525,4.53
"193322","SU5291",4531.6,4.5316,4.53
"193323","SU5292",4533.4,4.5334,4.53
"193324","SU5293",4532,4.532,4.53
"193325","SU5294",4529.66666666667,4.52966666666667,4.53
"193326","SU5295",4527.75,4.52775,4.53
"193327","SU5296",4529,4.529,4.53
"193328","SU5297",4537.75,4.53775,4.54
"193329","SU5298",4532.5,4.5325,4.53
"193330","SU5299",4525.25,4.52525,4.53
"193331","SU5301",4295,4.295,4.3
"193332","SU5302",4312.5,4.3125,4.31
"193333","SU5303",4334.33333333333,4.33433333333333,4.33
"193334","SU5304",4344.83333333333,4.34483333333333,4.34
"193335","SU5305",4351,4.351,4.35
"193336","SU5306",4350.25,4.35025,4.35
"193337","SU5307",4353,4.353,4.35
"193338","SU5308",4370.5,4.3705,4.37
"193339","SU5309",4390.33333333333,4.39033333333333,4.39
"193340","SU5310",4401,4.401,4.4
"193341","SU5311",4406.5,4.4065,4.41
"193342","SU5312",4418,4.418,4.42
"193343","SU5313",4421.25,4.42125,4.42
"193344","SU5314",4422.5,4.4225,4.42
"193345","SU5315",4425.5,4.4255,4.43
"193346","SU5316",4444,4.444,4.44
"193347","SU5317",4455.75,4.45575,4.46
"193348","SU5318",4455.83333333333,4.45583333333333,4.46
"193349","SU5319",4456.6,4.4566,4.46
"193350","SU5320",4455,4.455,4.46
"193351","SU5321",4451.16666666667,4.45116666666667,4.45
"193352","SU5322",4452.33333333333,4.45233333333333,4.45
"193353","SU5323",4451.33333333333,4.45133333333333,4.45
"193354","SU5324",4452.5,4.4525,4.45
"193355","SU5325",4460.66666666667,4.46066666666667,4.46
"193356","SU5326",4461.16666666667,4.46116666666667,4.46
"193357","SU5327",4451.33333333333,4.45133333333333,4.45
"193358","SU5328",4461.33333333333,4.46133333333333,4.46
"193359","SU5329",4481.22222222222,4.48122222222222,4.48
"193360","SU5330",4487.2,4.4872,4.49
"193361","SU5331",4490,4.49,4.49
"193362","SU5332",4499.4,4.4994,4.5
"193363","SU5333",4490,4.49,4.49
"193364","SU5334",4474.2,4.4742,4.47
"193365","SU5335",4470,4.47,4.47
"193366","SU5336",4474.25,4.47425,4.47
"193367","SU5337",4475.75,4.47575,4.48
"193368","SU5338",4478.2,4.4782,4.48
"193369","SU5339",4478.66666666667,4.47866666666667,4.48
"193370","SU5340",4474.16666666667,4.47416666666667,4.47
"193371","SU5341",4473.6,4.4736,4.47
"193372","SU5342",4460.77777777778,4.46077777777778,4.46
"193373","SU5343",4443.5,4.4435,4.44
"193374","SU5344",4442.6,4.4426,4.44
"193375","SU5345",4449.8,4.4498,4.45
"193376","SU5346",4452.66666666667,4.45266666666667,4.45
"193377","SU5347",4451.6,4.4516,4.45
"193378","SU5348",4457.4,4.4574,4.46
"193379","SU5349",4469.4,4.4694,4.47
"193380","SU5350",4471.8,4.4718,4.47
"193381","SU5351",4467.5,4.4675,4.47
"193382","SU5352",4459,4.459,4.46
"193383","SU5353",4446.75,4.44675,4.45
"193384","SU5354",4437.4,4.4374,4.44
"193385","SU5355",4427.5,4.4275,4.43
"193386","SU5356",4444,4.444,4.44
"193387","SU5357",4461.66666666667,4.46166666666667,4.46
"193388","SU5358",4471.25,4.47125,4.47
"193389","SU5359",4478.5,4.4785,4.48
"193390","SU5360",4483.5,4.4835,4.48
"193391","SU5361",4492,4.492,4.49
"193392","SU5362",4496.5,4.4965,4.5
"193393","SU5363",4496.5,4.4965,4.5
"193394","SU5364",4489.5,4.4895,4.49
"193395","SU5365",4493,4.493,4.49
"193396","SU5366",4508,4.508,4.51
"193397","SU5367",4493.77777777778,4.49377777777778,4.49
"193398","SU5368",4472.66666666667,4.47266666666667,4.47
"193399","SU5369",4483.16666666667,4.48316666666667,4.48
"193400","SU5370",4502,4.502,4.5
"193401","SU5371",4507.8,4.5078,4.51
"193402","SU5372",4507.8,4.5078,4.51
"193403","SU5373",4503.83333333333,4.50383333333333,4.5
"193404","SU5374",4498.4,4.4984,4.5
"193405","SU5375",4494.2,4.4942,4.49
"193406","SU5376",4489.33333333333,4.48933333333333,4.49
"193407","SU5377",4484.8,4.4848,4.48
"193408","SU5378",4483.83333333333,4.48383333333333,4.48
"193409","SU5379",4477,4.477,4.48
"193410","SU5380",4475.14285714286,4.47514285714286,4.48
"193411","SU5381",4473.6,4.4736,4.47
"193412","SU5382",4477.8,4.4778,4.48
"193413","SU5383",4482.75,4.48275,4.48
"193414","SU5384",4491.4,4.4914,4.49
"193415","SU5385",4504,4.504,4.5
"193416","SU5386",4518.66666666667,4.51866666666667,4.52
"193417","SU5387",4532,4.532,4.53
"193418","SU5388",4526.66666666667,4.52666666666667,4.53
"193419","SU5389",4526.5,4.5265,4.53
"193420","SU5390",4531.83333333333,4.53183333333333,4.53
"193421","SU5391",4535,4.535,4.54
"193422","SU5392",4534.33333333333,4.53433333333333,4.53
"193423","SU5393",4536.33333333333,4.53633333333333,4.54
"193424","SU5394",4534.66666666667,4.53466666666667,4.53
"193425","SU5395",4530.83333333333,4.53083333333333,4.53
"193426","SU5396",4523.66666666667,4.52366666666667,4.52
"193427","SU5397",4524,4.524,4.52
"193428","SU5398",4534.25,4.53425,4.53
"193429","SU5399",4535,4.535,4.54
"193430","SU5401",4299,4.299,4.3
"193431","SU5402",4313.75,4.31375,4.31
"193432","SU5403",4329.2,4.3292,4.33
"193433","SU5404",4340.11111111111,4.34011111111111,4.34
"193434","SU5405",4350.33333333333,4.35033333333333,4.35
"193435","SU5406",4354.83333333333,4.35483333333333,4.35
"193436","SU5407",4362.83333333333,4.36283333333333,4.36
"193437","SU5408",4372.6,4.3726,4.37
"193438","SU5409",4386.16666666667,4.38616666666667,4.39
"193439","SU5410",4396.5,4.3965,4.4
"193440","SU5411",4403.4,4.4034,4.4
"193441","SU5412",4413.5,4.4135,4.41
"193442","SU5413",4417.25,4.41725,4.42
"193443","SU5414",4418.33333333333,4.41833333333333,4.42
"193444","SU5415",4420.75,4.42075,4.42
"193445","SU5416",4434.5,4.4345,4.43
"193446","SU5417",4446,4.446,4.45
"193447","SU5418",4449,4.449,4.45
"193448","SU5419",4444,4.444,4.44
"193449","SU5420",4446.25,4.44625,4.45
"193450","SU5421",4457.75,4.45775,4.46
"193451","SU5422",4462,4.462,4.46
"193452","SU5423",4460.5,4.4605,4.46
"193453","SU5424",4466.5,4.4665,4.47
"193454","SU5425",4470,4.47,4.47
"193455","SU5426",4467.33333333333,4.46733333333333,4.47
"193456","SU5427",4471.25,4.47125,4.47
"193457","SU5428",4480,4.48,4.48
"193458","SU5429",4483.14285714286,4.48314285714286,4.48
"193459","SU5430",4484.5,4.4845,4.48
"193460","SU5431",4489.16666666667,4.48916666666667,4.49
"193461","SU5432",4496.5,4.4965,4.5
"193462","SU5433",4492.16666666667,4.49216666666667,4.49
"193463","SU5434",4478.16666666667,4.47816666666667,4.48
"193464","SU5435",4470.6,4.4706,4.47
"193465","SU5436",4475.83333333333,4.47583333333333,4.48
"193466","SU5437",4480.25,4.48025,4.48
"193467","SU5438",4480,4.48,4.48
"193468","SU5439",4482.5,4.4825,4.48
"193469","SU5440",4479.5,4.4795,4.48
"193470","SU5441",4474.8,4.4748,4.47
"193471","SU5442",4464,4.464,4.46
"193472","SU5443",4442.6,4.4426,4.44
"193473","SU5444",4441.4,4.4414,4.44
"193474","SU5445",4456.4,4.4564,4.46
"193475","SU5446",4462,4.462,4.46
"193476","SU5447",4464.2,4.4642,4.46
"193477","SU5448",4465.6,4.4656,4.47
"193478","SU5449",4470.2,4.4702,4.47
"193479","SU5450",4471,4.471,4.47
"193480","SU5451",4463.5,4.4635,4.46
"193481","SU5452",4456.4,4.4564,4.46
"193482","SU5453",4454.4,4.4544,4.45
"193483","SU5454",4447.875,4.447875,4.45
"193484","SU5455",4440.625,4.440625,4.44
"193485","SU5456",4447.8,4.4478,4.45
"193486","SU5457",4464,4.464,4.46
"193487","SU5458",4474.66666666667,4.47466666666667,4.47
"193488","SU5459",4479,4.479,4.48
"193489","SU5460",4484.16666666667,4.48416666666667,4.48
"193490","SU5461",4492,4.492,4.49
"193491","SU5462",4495.16666666667,4.49516666666667,4.5
"193492","SU5463",4496.33333333333,4.49633333333333,4.5
"193493","SU5464",4492.16666666667,4.49216666666667,4.49
"193494","SU5465",4495.2,4.4952,4.5
"193495","SU5466",4508.33333333333,4.50833333333333,4.51
"193496","SU5467",4492.2,4.4922,4.49
"193497","SU5468",4481.5,4.4815,4.48
"193498","SU5469",4490.25,4.49025,4.49
"193499","SU5470",4502.33333333333,4.50233333333333,4.5
"193500","SU5471",4507.33333333333,4.50733333333333,4.51
"193501","SU5472",4500,4.5,4.5
"193502","SU5473",4493,4.493,4.49
"193503","SU5474",4495.25,4.49525,4.5
"193504","SU5475",4496,4.496,4.5
"193505","SU5476",4481.33333333333,4.48133333333333,4.48
"193506","SU5477",4476,4.476,4.48
"193507","SU5478",4474.5,4.4745,4.47
"193508","SU5479",4466.75,4.46675,4.47
"193509","SU5480",4464.4,4.4644,4.46
"193510","SU5481",4468.2,4.4682,4.47
"193511","SU5482",4483.2,4.4832,4.48
"193512","SU5483",4500.4,4.5004,4.5
"193513","SU5484",4505.5,4.5055,4.51
"193514","SU5485",4512,4.512,4.51
"193515","SU5486",4525.2,4.5252,4.53
"193516","SU5487",4531.2,4.5312,4.53
"193517","SU5488",4535,4.535,4.54
"193518","SU5489",4532.66666666667,4.53266666666667,4.53
"193519","SU5490",4531.8,4.5318,4.53
"193520","SU5491",4526.66666666667,4.52666666666667,4.53
"193521","SU5492",4529.2,4.5292,4.53
"193522","SU5493",4539.2,4.5392,4.54
"193523","SU5494",4539.66666666667,4.53966666666667,4.54
"193524","SU5495",4534.4,4.5344,4.53
"193525","SU5496",4522.5,4.5225,4.52
"193526","SU5497",4517.16666666667,4.51716666666667,4.52
"193527","SU5498",4523.83333333333,4.52383333333333,4.52
"193528","SU5499",4526.5,4.5265,4.53
"193529","SU5500",4288.5,4.2885,4.29
"193530","SU5501",4299.6,4.2996,4.3
"193531","SU5502",4313.4,4.3134,4.31
"193532","SU5503",4311.4,4.3114,4.31
"193533","SU5504",4325.33333333333,4.32533333333333,4.33
"193534","SU5505",4338.33333333333,4.33833333333333,4.34
"193535","SU5506",4348.66666666667,4.34866666666667,4.35
"193536","SU5507",4362.6,4.3626,4.36
"193537","SU5508",4372,4.372,4.37
"193538","SU5509",4375.8,4.3758,4.38
"193539","SU5510",4395,4.395,4.39
"193540","SU5511",4404.16666666667,4.40416666666667,4.4
"193541","SU5512",4411.4,4.4114,4.41
"193542","SU5513",4418.2,4.4182,4.42
"193543","SU5514",4417.33333333333,4.41733333333333,4.42
"193544","SU5515",4419.33333333333,4.41933333333333,4.42
"193545","SU5516",4430,4.43,4.43
"193546","SU5517",4443.25,4.44325,4.44
"193547","SU5518",4443.8,4.4438,4.44
"193548","SU5519",4441.5,4.4415,4.44
"193549","SU5520",4452,4.452,4.45
"193550","SU5521",4456.5,4.4565,4.46
"193551","SU5522",4455.5,4.4555,4.46
"193552","SU5523",4454.6,4.4546,4.45
"193553","SU5524",4454.8,4.4548,4.45
"193554","SU5525",4464.75,4.46475,4.46
"193555","SU5526",4463.8,4.4638,4.46
"193556","SU5527",4473,4.473,4.47
"193557","SU5528",4481.66666666667,4.48166666666667,4.48
"193558","SU5529",4485.2,4.4852,4.49
"193559","SU5530",4497.33333333333,4.49733333333333,4.5
"193560","SU5531",4503.25,4.50325,4.5
"193561","SU5532",4500,4.5,4.5
"193562","SU5533",4491.66666666667,4.49166666666667,4.49
"193563","SU5534",4488,4.488,4.49
"193564","SU5535",4481.5,4.4815,4.48
"193565","SU5536",4475.25,4.47525,4.48
"193566","SU5537",4479.66666666667,4.47966666666667,4.48
"193567","SU5538",4483.75,4.48375,4.48
"193568","SU5539",4485,4.485,4.48
"193569","SU5540",4482.25,4.48225,4.48
"193570","SU5541",4477.75,4.47775,4.48
"193571","SU5542",4466.5,4.4665,4.47
"193572","SU5543",4451.25,4.45125,4.45
"193573","SU5544",4450.2,4.4502,4.45
"193574","SU5545",4456.4,4.4564,4.46
"193575","SU5546",4459.75,4.45975,4.46
"193576","SU5547",4460,4.46,4.46
"193577","SU5548",4466,4.466,4.47
"193578","SU5549",4470,4.47,4.47
"193579","SU5550",4470.75,4.47075,4.47
"193580","SU5551",4466,4.466,4.47
"193581","SU5552",4465.16666666667,4.46516666666667,4.47
"193582","SU5553",4461.83333333333,4.46183333333333,4.46
"193583","SU5554",4460.6,4.4606,4.46
"193584","SU5555",4454.85714285714,4.45485714285714,4.45
"193585","SU5556",4457.16666666667,4.45716666666667,4.46
"193586","SU5557",4474.83333333333,4.47483333333333,4.47
"193587","SU5558",4484.4,4.4844,4.48
"193588","SU5559",4488.5,4.4885,4.49
"193589","SU5560",4493,4.493,4.49
"193590","SU5561",4496.8,4.4968,4.5
"193591","SU5562",4500.83333333333,4.50083333333333,4.5
"193592","SU5563",4503.33333333333,4.50333333333333,4.5
"193593","SU5564",4502,4.502,4.5
"193594","SU5565",4508.2,4.5082,4.51
"193595","SU5566",4523,4.523,4.52
"193596","SU5567",4493.16666666667,4.49316666666667,4.49
"193597","SU5568",4489.2,4.4892,4.49
"193598","SU5569",4501.16666666667,4.50116666666667,4.5
"193599","SU5570",4510.2,4.5102,4.51
"193600","SU5571",4505.4,4.5054,4.51
"193601","SU5572",4495.33333333333,4.49533333333333,4.5
"193602","SU5573",4491.6,4.4916,4.49
"193603","SU5574",4495.6,4.4956,4.5
"193604","SU5575",4493.75,4.49375,4.49
"193605","SU5576",4481,4.481,4.48
"193606","SU5577",4480,4.48,4.48
"193607","SU5578",4480,4.48,4.48
"193608","SU5579",4471.16666666667,4.47116666666667,4.47
"193609","SU5580",4461.4,4.4614,4.46
"193610","SU5581",4471.6,4.4716,4.47
"193611","SU5582",4487.25,4.48725,4.49
"193612","SU5583",4498.25,4.49825,4.5
"193613","SU5584",4512.5,4.5125,4.51
"193614","SU5585",4524.75,4.52475,4.52
"193615","SU5586",4535.75,4.53575,4.54
"193616","SU5587",4539.66666666667,4.53966666666667,4.54
"193617","SU5588",4538,4.538,4.54
"193618","SU5589",4534,4.534,4.53
"193619","SU5590",4531.5,4.5315,4.53
"193620","SU5591",4525.25,4.52525,4.53
"193621","SU5592",4526.5,4.5265,4.53
"193622","SU5593",4538.6,4.5386,4.54
"193623","SU5594",4540.66666666667,4.54066666666667,4.54
"193624","SU5595",4539.5,4.5395,4.54
"193625","SU5596",4529,4.529,4.53
"193626","SU5597",4525.33333333333,4.52533333333333,4.53
"193627","SU5598",4523.6,4.5236,4.52
"193628","SU5599",4519.75,4.51975,4.52
"193629","SU5600",4273.5,4.2735,4.27
"193630","SU5601",4287.25,4.28725,4.29
"193631","SU5602",4303.5,4.3035,4.3
"193632","SU5603",4305.75,4.30575,4.31
"193633","SU5604",4318,4.318,4.32
"193634","SU5605",4338.66666666667,4.33866666666667,4.34
"193635","SU5606",4343,4.343,4.34
"193636","SU5607",4357.8,4.3578,4.36
"193637","SU5608",4367.66666666667,4.36766666666667,4.37
"193638","SU5609",4366.5,4.3665,4.37
"193639","SU5610",4377.33333333333,4.37733333333333,4.38
"193640","SU5611",4385.6,4.3856,4.39
"193641","SU5612",4396,4.396,4.4
"193642","SU5613",4412.66666666667,4.41266666666667,4.41
"193643","SU5614",4411.6,4.4116,4.41
"193644","SU5615",4416.5,4.4165,4.42
"193645","SU5616",4428.66666666667,4.42866666666667,4.43
"193646","SU5617",4438.5,4.4385,4.44
"193647","SU5618",4442.33333333333,4.44233333333333,4.44
"193648","SU5619",4441.66666666667,4.44166666666667,4.44
"193649","SU5620",4448.4,4.4484,4.45
"193650","SU5621",4455.5,4.4555,4.46
"193651","SU5622",4449.2,4.4492,4.45
"193652","SU5623",4443.6,4.4436,4.44
"193653","SU5624",4443.5,4.4435,4.44
"193654","SU5625",4453,4.453,4.45
"193655","SU5626",4461,4.461,4.46
"193656","SU5627",4469,4.469,4.47
"193657","SU5628",4477.4,4.4774,4.48
"193658","SU5629",4483.125,4.483125,4.48
"193659","SU5630",4491.28571428571,4.49128571428571,4.49
"193660","SU5631",4501.5,4.5015,4.5
"193661","SU5632",4500.5,4.5005,4.5
"193662","SU5633",4497.16666666667,4.49716666666667,4.5
"193663","SU5634",4498.33333333333,4.49833333333333,4.5
"193664","SU5635",4491.75,4.49175,4.49
"193665","SU5636",4481,4.481,4.48
"193666","SU5637",4481.83333333333,4.48183333333333,4.48
"193667","SU5638",4483.75,4.48375,4.48
"193668","SU5639",4480.25,4.48025,4.48
"193669","SU5640",4479.16666666667,4.47916666666667,4.48
"193670","SU5641",4478.83333333333,4.47883333333333,4.48
"193671","SU5642",4463.33333333333,4.46333333333333,4.46
"193672","SU5643",4447.25,4.44725,4.45
"193673","SU5644",4456,4.456,4.46
"193674","SU5645",4463.33333333333,4.46333333333333,4.46
"193675","SU5646",4466,4.466,4.47
"193676","SU5647",4466,4.466,4.47
"193677","SU5648",4471,4.471,4.47
"193678","SU5649",4471.5,4.4715,4.47
"193679","SU5650",4472,4.472,4.47
"193680","SU5651",4479,4.479,4.48
"193681","SU5652",4480,4.48,4.48
"193682","SU5653",4465,4.465,4.46
"193683","SU5654",4455.75,4.45575,4.46
"193684","SU5655",4463,4.463,4.46
"193685","SU5656",4474.25,4.47425,4.47
"193686","SU5657",4486,4.486,4.49
"193687","SU5658",4493.2,4.4932,4.49
"193688","SU5659",4497.75,4.49775,4.5
"193689","SU5660",4507.5,4.5075,4.51
"193690","SU5661",4501.2,4.5012,4.5
"193691","SU5662",4495.2,4.4952,4.5
"193692","SU5663",4495.2,4.4952,4.5
"193693","SU5664",4503.16666666667,4.50316666666667,4.5
"193694","SU5665",4519.66666666667,4.51966666666667,4.52
"193695","SU5666",4526,4.526,4.53
"193696","SU5667",4499.57142857143,4.49957142857143,4.5
"193697","SU5668",4494.875,4.494875,4.49
"193698","SU5669",4502.83333333333,4.50283333333333,4.5
"193699","SU5670",4511,4.511,4.51
"193700","SU5671",4513.5,4.5135,4.51
"193701","SU5672",4506.83333333333,4.50683333333333,4.51
"193702","SU5673",4499.75,4.49975,4.5
"193703","SU5674",4494.2,4.4942,4.49
"193704","SU5675",4492.83333333333,4.49283333333333,4.49
"193705","SU5676",4489.66666666667,4.48966666666667,4.49
"193706","SU5677",4484.75,4.48475,4.48
"193707","SU5678",4478.6,4.4786,4.48
"193708","SU5679",4474.6,4.4746,4.47
"193709","SU5680",4485.71428571429,4.48571428571429,4.49
"193710","SU5681",4488.5,4.4885,4.49
"193711","SU5682",4493.83333333333,4.49383333333333,4.49
"193712","SU5683",4507,4.507,4.51
"193713","SU5684",4521.83333333333,4.52183333333333,4.52
"193714","SU5685",4532.16666666667,4.53216666666667,4.53
"193715","SU5686",4537.4,4.5374,4.54
"193716","SU5687",4539.6,4.5396,4.54
"193717","SU5688",4539.75,4.53975,4.54
"193718","SU5689",4540,4.54,4.54
"193719","SU5690",4538.83333333333,4.53883333333333,4.54
"193720","SU5691",4532.66666666667,4.53266666666667,4.53
"193721","SU5692",4526.16666666667,4.52616666666667,4.53
"193722","SU5693",4535.28571428571,4.53528571428572,4.54
"193723","SU5694",4545.33333333333,4.54533333333333,4.55
"193724","SU5695",4541.8,4.5418,4.54
"193725","SU5696",4535.25,4.53525,4.54
"193726","SU5697",4533,4.533,4.53
"193727","SU5698",4532.25,4.53225,4.53
"193728","SU5699",4527.5,4.5275,4.53
"193729","SU5700",4266.6,4.2666,4.27
"193730","SU5701",4275.8,4.2758,4.28
"193731","SU5702",4284.5,4.2845,4.28
"193732","SU5703",4294.5,4.2945,4.29
"193733","SU5704",4311.55555555556,4.31155555555556,4.31
"193734","SU5705",4333.2,4.3332,4.33
"193735","SU5706",4340,4.34,4.34
"193736","SU5707",4347.75,4.34775,4.35
"193737","SU5708",4362.5,4.3625,4.36
"193738","SU5709",4364,4.364,4.36
"193739","SU5710",4370.5,4.3705,4.37
"193740","SU5711",4383.66666666667,4.38366666666667,4.38
"193741","SU5712",4382,4.382,4.38
"193742","SU5713",4395,4.395,4.39
"193743","SU5714",4406,4.406,4.41
"193744","SU5715",4414,4.414,4.41
"193745","SU5716",4427.33333333333,4.42733333333333,4.43
"193746","SU5717",4433,4.433,4.43
"193747","SU5718",4442,4.442,4.44
"193748","SU5719",4439.25,4.43925,4.44
"193749","SU5720",4440.83333333333,4.44083333333333,4.44
"193750","SU5721",4439.6,4.4396,4.44
"193751","SU5722",4439.8,4.4398,4.44
"193752","SU5723",4439,4.439,4.44
"193753","SU5724",4448.8,4.4488,4.45
"193754","SU5725",4457,4.457,4.46
"193755","SU5726",4463.33333333333,4.46333333333333,4.46
"193756","SU5727",4477.5,4.4775,4.48
"193757","SU5728",4483.5,4.4835,4.48
"193758","SU5729",4482.75,4.48275,4.48
"193759","SU5730",4493,4.493,4.49
"193760","SU5731",4502.4,4.5024,4.5
"193761","SU5732",4502.8,4.5028,4.5
"193762","SU5733",4500.5,4.5005,4.5
"193763","SU5734",4494.66666666667,4.49466666666667,4.49
"193764","SU5735",4486.2,4.4862,4.49
"193765","SU5736",4484,4.484,4.48
"193766","SU5737",4481.5,4.4815,4.48
"193767","SU5738",4480.2,4.4802,4.48
"193768","SU5739",4486,4.486,4.49
"193769","SU5740",4483.33333333333,4.48333333333333,4.48
"193770","SU5741",4484.2,4.4842,4.48
"193771","SU5742",4465.75,4.46575,4.47
"193772","SU5743",4449.83333333333,4.44983333333333,4.45
"193773","SU5744",4458.66666666667,4.45866666666667,4.46
"193774","SU5745",4464.6,4.4646,4.46
"193775","SU5746",4467.5,4.4675,4.47
"193776","SU5747",4465.66666666667,4.46566666666667,4.47
"193777","SU5748",4465.25,4.46525,4.47
"193778","SU5749",4468.2,4.4682,4.47
"193779","SU5750",4474,4.474,4.47
"193780","SU5751",4480,4.48,4.48
"193781","SU5752",4482,4.482,4.48
"193782","SU5753",4474,4.474,4.47
